ID_Pagamento;ID_Venda;Forma_Pagamento;Parcelas;Valor_Pago
3353;3353;Boleto;1;190.67
3354;3354;Pix;1;247.86
3355;3355;Dinheiro;1;43.66
3356;3356;Boleto;1;435.4
3357;3357;Boleto;1;203.45
3358;3358;Dinheiro;1;160.53
3359;3359;Débito;1;633.75
3360;3360;Débito;1;541.87
3361;3361;Crédito;1;2188.85
3362;3362;Boleto;1;1373.53
3363;3363;Crédito;1;497.56
3364;3364;Débito;1;572.47
3365;3365;Débito;1;2630.91
3366;3366;Débito;1;2559.4
3367;3367;Pix;1;60.99
3368;3368;Dinheiro;1;298.71
3369;3369;Dinheiro;1;806.39
3370;3370;Crédito;2;632.71
3371;3371;Dinheiro;1;357.9
3372;3372;Crédito;3;901.58
3373;3373;Dinheiro;1;249.17
3374;3374;Débito;1;1028.53
3375;3375;Crédito;1;437.72
3376;3376;Dinheiro;1;377.79
3377;3377;Pix;1;506.13
3378;3378;Pix;1;536.49
3379;3379;Pix;1;180.13
3380;3380;Dinheiro;1;481.16
3381;3381;Dinheiro;1;895.99
3382;3382;Dinheiro;1;385.56
3383;3383;Débito;1;448.27
3384;3384;Dinheiro;1;713.73
3385;3385;Débito;1;893.58
3386;3386;Dinheiro;1;921.33
3387;3387;Débito;1;358.27
3388;3388;Dinheiro;1;377.13
3389;3389;Dinheiro;1;1408.28
3390;3390;Boleto;1;659.56
3391;3391;Pix;1;149.87
3392;3392;Crédito;2;365.81
3393;3393;Boleto;1;1504.98
3394;3394;Boleto;1;484.23
3395;3395;Boleto;1;306.22
3396;3396;Boleto;1;123.93
3397;3397;Dinheiro;1;1560.29
3398;3398;Dinheiro;1;2592.99
3399;3399;Pix;1;330.51
3400;3400;Dinheiro;1;329.21
3401;3401;Pix;1;365.47
3402;3402;Boleto;1;37.41
3403;3403;Pix;1;845.85
3404;3404;Pix;1;441.48
3405;3405;Débito;1;945.36
3406;3406;Pix;1;93.03
3407;3407;Boleto;1;808.81
3408;3408;Pix;1;673.99
3409;3409;Débito;1;1007.74
3410;3410;Boleto;1;253.6
3411;3411;Pix;1;82.94
3412;3412;Débito;1;694.5
3413;3413;Dinheiro;1;667.08
3414;3414;Dinheiro;1;2163.12
3415;3415;Pix;1;712.86
3416;3416;Crédito;2;3240.41
3417;3417;Débito;1;544.25
3418;3418;Dinheiro;1;1424.0
3419;3419;Dinheiro;1;473.18
3420;3420;Dinheiro;1;451.91
3421;3421;Dinheiro;1;1773.3
3422;3422;Boleto;1;402.26
3423;3423;Dinheiro;1;224.09
3424;3424;Pix;1;104.63
3425;3425;Crédito;1;594.79
3426;3426;Pix;1;253.6
3427;3427;Débito;1;470.06
3428;3428;Crédito;1;207.63
3429;3429;Dinheiro;1;474.58
3430;3430;Dinheiro;1;861.24
3431;3431;Dinheiro;1;1508.52
3432;3432;Pix;1;1484.24
3433;3433;Crédito;4;973.17
3434;3434;Pix;1;560.3
3435;3435;Boleto;1;819.3
3436;3436;Dinheiro;1;120.2
3437;3437;Pix;1;103.83
3438;3438;Débito;1;851.19
3439;3439;Pix;1;1340.85
3440;3440;Crédito;3;1318.15
3441;3441;Crédito;2;207.63
3442;3442;Pix;1;264.23
3443;3443;Dinheiro;1;1516.34
3444;3444;Débito;1;379.91
3445;3445;Débito;1;1922.4
3446;3446;Crédito;2;603.07
3447;3447;Boleto;1;347.5
3448;3448;Boleto;1;2622.0
3449;3449;Crédito;1;206.81
3450;3450;Crédito;2;1563.68
3451;3451;Crédito;2;108.85
3452;3452;Boleto;1;1296.16
3453;3453;Pix;1;497.56
3454;3454;Crédito;2;1748.5
3455;3455;Dinheiro;1;288.21
3456;3456;Pix;1;398.05
3457;3457;Dinheiro;1;871.75
3458;3458;Pix;1;508.97
3459;3459;Boleto;1;1507.68
3460;3460;Débito;1;586.87
3461;3461;Débito;1;1641.64
3462;3462;Pix;1;609.96
3463;3463;Pix;1;439.69
3464;3464;Pix;1;709.5
3465;3465;Débito;1;485.32
3466;3466;Boleto;1;388.67
3467;3467;Pix;1;470.86
3468;3468;Dinheiro;1;1185.92
3469;3469;Pix;1;1097.37
3470;3470;Débito;1;60.69
3471;3471;Pix;1;926.62
3472;3472;Débito;1;437.72
3473;3473;Débito;1;374.94
3474;3474;Débito;1;2397.1
3475;3475;Dinheiro;1;463.47
3476;3476;Dinheiro;1;532.77
3477;3477;Crédito;1;233.92
3478;3478;Crédito;1;34.93
3479;3479;Crédito;1;417.66
3480;3480;Pix;1;376.36
3481;3481;Dinheiro;1;1219.92
3482;3482;Crédito;6;564.89
3483;3483;Boleto;1;436.79
3484;3484;Crédito;1;399.1
3485;3485;Crédito;1;980.14
3486;3486;Crédito;1;1073.86
3487;3487;Débito;1;1478.62
3488;3488;Pix;1;912.02
3489;3489;Boleto;1;2021.78
3490;3490;Pix;1;940.61
3491;3491;Dinheiro;1;705.03
3492;3492;Crédito;1;275.73
3493;3493;Crédito;3;233.92
3494;3494;Boleto;1;511.88
3495;3495;Boleto;1;1585.86
3496;3496;Boleto;1;365.79
3497;3497;Boleto;1;2264.28
3498;3498;Boleto;1;821.11
3499;3499;Dinheiro;1;876.97
3500;3500;Pix;1;1457.95
3501;3501;Crédito;2;753.28
3502;3502;Crédito;2;123.33
3503;3503;Boleto;1;1648.9
3504;3504;Crédito;1;2801.48
3505;3505;Pix;1;1728.66
3506;3506;Boleto;1;99.13
3507;3507;Débito;1;49.62
3508;3508;Dinheiro;1;2862.36
3509;3509;Pix;1;464.07
3510;3510;Dinheiro;1;559.14
3511;3511;Dinheiro;1;259.51
3512;3512;Crédito;3;630.33
3513;3513;Pix;1;1072.98
3514;3514;Pix;1;256.85
3515;3515;Dinheiro;1;761.59
3516;3516;Dinheiro;1;484.23
3517;3517;Dinheiro;1;1048.8
3518;3518;Crédito;1;318.14
3519;3519;Boleto;1;93.52
3520;3520;Dinheiro;1;530.39
3521;3521;Boleto;1;712.0
3522;3522;Dinheiro;1;407.18
3523;3523;Crédito;1;564.89
3524;3524;Pix;1;2618.51
3525;3525;Dinheiro;1;2097.6
3526;3526;Boleto;1;1708.25
3527;3527;Dinheiro;1;864.33
3528;3528;Dinheiro;1;586.87
3529;3529;Dinheiro;1;1008.45
3530;3530;Boleto;1;217.7
3531;3531;Débito;1;579.14
3532;3532;Boleto;1;429.27
3533;3533;Crédito;1;1176.82
3534;3534;Pix;1;254.31
3535;3535;Débito;1;318.79
3536;3536;Pix;1;617.76
3537;3537;Dinheiro;1;97.96
3538;3538;Pix;1;1648.17
3539;3539;Boleto;1;2302.96
3540;3540;Boleto;1;639.85
3541;3541;Pix;1;928.56
3542;3542;Crédito;1;71.03
3543;3543;Boleto;1;324.39
3544;3544;Boleto;1;254.31
3545;3545;Crédito;1;58.84
3546;3546;Pix;1;263.63
3547;3547;Débito;1;180.13
3548;3548;Débito;1;448.29
3549;3549;Débito;1;203.45
3550;3550;Crédito;2;371.99
3551;3551;Débito;1;224.32
3552;3552;Boleto;1;2471.04
3553;3553;Débito;1;470.06
3554;3554;Dinheiro;1;53.01
3555;3555;Dinheiro;1;1789.77
3556;3556;Pix;1;3501.85
3557;3557;Crédito;2;71.03
3558;3558;Pix;1;187.11
3559;3559;Pix;1;520.1
3560;3560;Dinheiro;1;365.79
3561;3561;Débito;1;808.81
3562;3562;Boleto;1;106.03
3563;3563;Boleto;1;267.12
3564;3564;Dinheiro;1;472.88
3565;3565;Débito;1;588.57
3566;3566;Débito;1;1331.39
3567;3567;Crédito;3;742.12
3568;3568;Pix;1;68.27
3569;3569;Crédito;1;1037.03
3570;3570;Pix;1;62.02
3571;3571;Crédito;1;570.47
3572;3572;Débito;1;211.11
3573;3573;Crédito;1;124.59
3574;3574;Boleto;1;1307.3
3575;3575;Dinheiro;1;903.72
3576;3576;Dinheiro;1;509.67
3577;3577;Crédito;6;699.75
3578;3578;Pix;1;128.42
3579;3579;Dinheiro;1;376.92
3580;3580;Pix;1;93.62
3581;3581;Dinheiro;1;1469.13
3582;3582;Débito;1;531.99
3583;3583;Débito;1;37.41
3584;3584;Boleto;1;610.47
3585;3585;Boleto;1;244.27
3586;3586;Crédito;2;244.27
3587;3587;Pix;1;108.85
3588;3588;Dinheiro;1;758.17
3589;3589;Boleto;1;437.64
3590;3590;Pix;1;377.13
3591;3591;Débito;1;207.63
3592;3592;Pix;1;518.0
3593;3593;Dinheiro;1;37.11
3594;3594;Pix;1;108.85
3595;3595;Pix;1;842.54
3596;3596;Débito;1;2615.25
3597;3597;Crédito;3;828.16
3598;3598;Débito;1;980.14
3599;3599;Pix;1;456.48
3600;3600;Boleto;1;240.92
3601;3601;Pix;1;388.27
3602;3602;Pix;1;93.52
3603;3603;Crédito;1;1760.62
3604;3604;Crédito;2;124.43
3605;3605;Débito;1;650.12
3606;3606;Débito;1;1123.09
3607;3607;Boleto;1;339.42
3608;3608;Dinheiro;1;1330.94
3609;3609;Débito;1;109.24
3610;3610;Pix;1;507.15
3611;3611;Crédito;1;1323.92
3612;3612;Boleto;1;310.65
3613;3613;Dinheiro;1;525.1
3614;3614;Dinheiro;1;2744.82
3615;3615;Pix;1;538.22
3616;3616;Dinheiro;1;450.83
3617;3617;Dinheiro;1;846.55
3618;3618;Pix;1;327.02
3619;3619;Crédito;2;1617.62
3620;3620;Débito;1;792.93
3621;3621;Crédito;4;1177.14
3622;3622;Débito;1;446.95
3623;3623;Pix;1;1571.02
3624;3624;Crédito;6;128.52
3625;3625;Boleto;1;333.28
3626;3626;Débito;1;1936.92
3627;3627;Crédito;2;207.63
3628;3628;Débito;1;244.27
3629;3629;Pix;1;29.42
3630;3630;Boleto;1;155.05
3631;3631;Pix;1;324.39
3632;3632;Débito;1;1013.22
3633;3633;Pix;1;484.23
3634;3634;Dinheiro;1;564.89
3635;3635;Pix;1;339.42
3636;3636;Boleto;1;1404.88
3637;3637;Crédito;1;2418.05
3638;3638;Pix;1;585.11
3639;3639;Débito;1;432.62
3640;3640;Boleto;1;752.49
3641;3641;Boleto;1;374.94
3642;3642;Boleto;1;1097.42
3643;3643;Pix;1;250.45
3644;3644;Débito;1;292.38
3645;3645;Crédito;4;439.69
3646;3646;Dinheiro;1;753.84
3647;3647;Boleto;1;1482.4
3648;3648;Boleto;1;785.51
3649;3649;Pix;1;2349.51
3650;3650;Pix;1;718.18
3651;3651;Boleto;1;118.5
3652;3652;Boleto;1;2152.88
3653;3653;Crédito;2;817.06
3654;3654;Boleto;1;240.92
3655;3655;Boleto;1;1506.57
3656;3656;Pix;1;451.86
3657;3657;Crédito;1;560.3
3658;3658;Débito;1;397.67
3659;3659;Boleto;1;68.27
3660;3660;Dinheiro;1;49.25
3661;3661;Pix;1;46.66
3662;3662;Pix;1;970.64
3663;3663;Boleto;1;608.25
3664;3664;Crédito;1;762.45
3665;3665;Dinheiro;1;842.41
3666;3666;Dinheiro;1;446.95
3667;3667;Pix;1;1355.74
3668;3668;Boleto;1;310.65
3669;3669;Débito;1;464.07
3670;3670;Débito;1;1796.3
3671;3671;Boleto;1;60.99
3672;3672;Débito;1;861.24
3673;3673;Crédito;1;564.89
3674;3674;Boleto;1;96.19
3675;3675;Débito;1;521.23
3676;3676;Pix;1;148.73
3677;3677;Boleto;1;133.56
3678;3678;Boleto;1;203.45
3679;3679;Crédito;1;508.97
3680;3680;Boleto;1;265.52
3681;3681;Crédito;1;66.23
3682;3682;Crédito;2;3487.0
3683;3683;Débito;1;621.72
3684;3684;Boleto;1;415.83
3685;3685;Crédito;1;2284.77
3686;3686;Pix;1;377.13
3687;3687;Dinheiro;1;365.79
3688;3688;Débito;1;1392.78
3689;3689;Pix;1;224.3
3690;3690;Débito;1;799.1
3691;3691;Boleto;1;739.41
3692;3692;Débito;1;2084.9
3693;3693;Pix;1;365.79
3694;3694;Débito;1;155.52
3695;3695;Crédito;1;256.8
3696;3696;Boleto;1;588.57
3697;3697;Pix;1;1040.19
3698;3698;Boleto;1;521.92
3699;3699;Dinheiro;1;155.33
3700;3700;Débito;1;921.33
3701;3701;Crédito;2;561.54
3702;3702;Boleto;1;1824.07
3703;3703;Crédito;3;1256.82
3704;3704;Débito;1;871.75
3705;3705;Crédito;2;1254.54
3706;3706;Boleto;1;1880.24
3707;3707;Pix;1;437.72
3708;3708;Débito;1;3560.0
3709;3709;Dinheiro;1;608.25
3710;3710;Débito;1;1352.49
3711;3711;Pix;1;160.53
3712;3712;Crédito;1;263.63
3713;3713;Crédito;4;52.32
3714;3714;Pix;1;1399.5
3715;3715;Dinheiro;1;102.82
3716;3716;Crédito;4;42.08
3717;3717;Débito;1;160.53
3718;3718;Débito;1;1843.62
3719;3719;Crédito;1;490.73
3720;3720;Pix;1;133.56
3721;3721;Pix;1;739.41
3722;3722;Pix;1;728.97
3723;3723;Débito;1;2429.91
3724;3724;Crédito;1;1247.5
3725;3725;Crédito;3;759.22
3726;3726;Pix;1;533.84
3727;3727;Débito;1;1067.68
3728;3728;Crédito;3;648.08
3729;3729;Débito;1;1943.93
3730;3730;Crédito;6;1481.98
3731;3731;Pix;1;881.73
3732;3732;Pix;1;895.99
3733;3733;Crédito;4;785.51
3734;3734;Dinheiro;1;2386.36
3735;3735;Dinheiro;1;735.35
3736;3736;Boleto;1;1621.15
3737;3737;Crédito;2;437.72
3738;3738;Crédito;2;1881.22
3739;3739;Crédito;1;249.04
3740;3740;Boleto;1;461.05
3741;3741;Dinheiro;1;446.95
3742;3742;Pix;1;140.74
3743;3743;Boleto;1;731.58
3744;3744;Boleto;1;762.45
3745;3745;Pix;1;386.89
3746;3746;Pix;1;965.68
3747;3747;Pix;1;572.47
3748;3748;Dinheiro;1;443.44
3749;3749;Dinheiro;1;30.06
3750;3750;Dinheiro;1;426.22
3751;3751;Débito;1;46.76
3752;3752;Pix;1;479.49
3753;3753;Pix;1;64.2
3754;3754;Pix;1;461.05
3755;3755;Crédito;1;742.01
3756;3756;Boleto;1;419.52
3757;3757;Débito;1;240.92
3758;3758;Boleto;1;632.71
3759;3759;Boleto;1;492.27
3760;3760;Crédito;1;508.4
3761;3761;Débito;1;250.45
3762;3762;Dinheiro;1;800.29
3763;3763;Boleto;1;735.51
3764;3764;Boleto;1;524.4
3765;3765;Pix;1;159.04
3766;3766;Pix;1;117.67
3767;3767;Débito;1;102.2
3768;3768;Crédito;2;93.54
3769;3769;Dinheiro;1;595.31
3770;3770;Pix;1;129.82
3771;3771;Crédito;2;591.1
3772;3772;Boleto;1;254.31
3773;3773;Crédito;3;1300.24
3774;3774;Crédito;1;729.62
3775;3775;Dinheiro;1;480.82
3776;3776;Crédito;2;111.33
3777;3777;Dinheiro;1;724.33
3778;3778;Dinheiro;1;388.27
3779;3779;Boleto;1;679.81
3780;3780;Crédito;1;769.47
3781;3781;Crédito;1;576.13
3782;3782;Crédito;3;288.06
3783;3783;Boleto;1;564.89
3784;3784;Débito;1;57.78
3785;3785;Débito;1;2934.36
3786;3786;Pix;1;498.08
3787;3787;Débito;1;1327.6
3788;3788;Crédito;2;525.1
3789;3789;Dinheiro;1;1028.53
3790;3790;Boleto;1;75.86
3791;3791;Débito;1;151.04
3792;3792;Dinheiro;1;291.95
3793;3793;Boleto;1;1634.12
3794;3794;Débito;1;165.58
3795;3795;Débito;1;566.07
3796;3796;Crédito;6;162.12
3797;3797;Dinheiro;1;129.82
3798;3798;Pix;1;824.45
3799;3799;Dinheiro;1;288.06
3800;3800;Débito;1;295.72
3801;3801;Dinheiro;1;529.71
3802;3802;Boleto;1;441.39
3803;3803;Boleto;1;388.27
3804;3804;Dinheiro;1;302.08
3805;3805;Débito;1;195.42
3806;3806;Crédito;1;576.13
3807;3807;Boleto;1;331.9
3808;3808;Débito;1;371.99
3809;3809;Pix;1;281.3
3810;3810;Dinheiro;1;488.54
3811;3811;Boleto;1;648.78
3812;3812;Crédito;1;335.57
3813;3813;Crédito;1;463.47
3814;3814;Crédito;1;4114.12
3815;3815;Pix;1;144.1
3816;3816;Boleto;1;591.1
3817;3817;Débito;1;104.55
3818;3818;Débito;1;1060.78
3819;3819;Pix;1;2409.7
3820;3820;Dinheiro;1;591.1
3821;3821;Débito;1;1450.83
3822;3822;Débito;1;140.28
3823;3823;Boleto;1;705.01
3824;3824;Dinheiro;1;151.04
3825;3825;Crédito;4;437.72
3826;3826;Débito;1;3525.15
3827;3827;Débito;1;678.04
3828;3828;Débito;1;661.03
3829;3829;Crédito;2;320.56
3830;3830;Crédito;4;1260.56
3831;3831;Dinheiro;1;603.07
3832;3832;Pix;1;122.09
3833;3833;Boleto;1;1773.3
3834;3834;Pix;1;2356.53
3835;3835;Boleto;1;1560.29
3836;3836;Dinheiro;1;180.13
3837;3837;Débito;1;374.27
3838;3838;Pix;1;497.56
3839;3839;Débito;1;705.03
3840;3840;Boleto;1;735.51
3841;3841;Dinheiro;1;564.89
3842;3842;Crédito;1;492.27
3843;3843;Débito;1;4212.05
3844;3844;Boleto;1;52.32
3845;3845;Pix;1;1017.94
3846;3846;Crédito;4;29.42
3847;3847;Pix;1;163.51
3848;3848;Pix;1;538.22
3849;3849;Débito;1;2942.04
3850;3850;Crédito;1;3095.19
3851;3851;Pix;1;165.89
3852;3852;Boleto;1;3250.6
3853;3853;Crédito;4;808.81
3854;3854;Débito;1;742.12
3855;3855;Boleto;1;110.14
3856;3856;Dinheiro;1;475.77
3857;3857;Crédito;1;133.22
3858;3858;Dinheiro;1;443.44
3859;3859;Crédito;1;222.22
3860;3860;Pix;1;451.86
3861;3861;Boleto;1;329.21
3862;3862;Crédito;2;144.1
3863;3863;Débito;1;806.68
3864;3864;Débito;1;388.67
3865;3865;Pix;1;426.22
3866;3866;Crédito;4;1619.94
3867;3867;Dinheiro;1;712.86
3868;3868;Pix;1;607.86
3869;3869;Pix;1;1400.74
3870;3870;Dinheiro;1;576.13
3871;3871;Pix;1;739.41
3872;3872;Dinheiro;1;1152.26
3873;3873;Dinheiro;1;603.07
3874;3874;Boleto;1;142.06
3875;3875;Pix;1;870.5
3876;3876;Crédito;1;1253.07
3877;3877;Boleto;1;940.61
3878;3878;Crédito;1;530.39
3879;3879;Pix;1;591.1
3880;3880;Crédito;4;825.38
3881;3881;Boleto;1;78.65
3882;3882;Boleto;1;472.68
3883;3883;Boleto;1;254.31
3884;3884;Pix;1;253.6
3885;3885;Dinheiro;1;484.4
3886;3886;Dinheiro;1;430.58
3887;3887;Pix;1;951.54
3888;3888;Débito;1;605.2
3889;3889;Crédito;1;727.93
3890;3890;Crédito;1;256.8
3891;3891;Dinheiro;1;377.13
3892;3892;Pix;1;669.78
3893;3893;Pix;1;365.47
3894;3894;Dinheiro;1;84.17
3895;3895;Débito;1;133.56
3896;3896;Débito;1;418.18
3897;3897;Boleto;1;412.54
3898;3898;Boleto;1;1303.19
3899;3899;Dinheiro;1;288.06
3900;3900;Boleto;1;224.43
3901;3901;Boleto;1;648.49
3902;3902;Boleto;1;594.79
3903;3903;Dinheiro;1;379.26
3904;3904;Dinheiro;1;179.54
3905;3905;Pix;1;1072.68
3906;3906;Dinheiro;1;432.62
3907;3907;Boleto;1;1484.24
3908;3908;Boleto;1;1391.64
3909;3909;Débito;1;222.22
3910;3910;Crédito;1;464.07
3911;3911;Débito;1;549.39
3912;3912;Dinheiro;1;443.44
3913;3913;Crédito;1;334.54
3914;3914;Dinheiro;1;901.58
3915;3915;Débito;1;365.81
3916;3916;Débito;1;49.25
3917;3917;Boleto;1;222.22
3918;3918;Crédito;4;1648.69
3919;3919;Crédito;3;437.72
3920;3920;Crédito;2;451.86
3921;3921;Débito;1;288.21
3922;3922;Boleto;1;335.57
3923;3923;Dinheiro;1;550.18
3924;3924;Crédito;6;24.05
3925;3925;Pix;1;213.21
3926;3926;Dinheiro;1;93.45
3927;3927;Boleto;1;585.11
3928;3928;Pix;1;1279.7
3929;3929;Dinheiro;1;576.12
3930;3930;Crédito;1;87.32
3931;3931;Boleto;1;2340.43
3932;3932;Boleto;1;472.88
3933;3933;Crédito;1;418.18
3934;3934;Débito;1;1648.17
3935;3935;Boleto;1;665.47
3936;3936;Crédito;1;477.35
3937;3937;Débito;1;671.14
3938;3938;Pix;1;755.57
3939;3939;Crédito;1;1463.23
3940;3940;Pix;1;594.92
3941;3941;Boleto;1;754.26
3942;3942;Boleto;1;416.6
3943;3943;Pix;1;1922.29
3944;3944;Débito;1;842.41
3945;3945;Boleto;1;55.07
3946;3946;Débito;1;939.36
3947;3947;Boleto;1;129.82
3948;3948;Pix;1;605.93
3949;3949;Pix;1;46.66
3950;3950;Crédito;1;846.34
3951;3951;Boleto;1;518.0
3952;3952;Crédito;4;794.54
3953;3953;Pix;1;713.73
3954;3954;Dinheiro;1;854.14
3955;3955;Boleto;1;958.99
3956;3956;Crédito;3;288.06
3957;3957;Pix;1;373.08
3958;3958;Débito;1;876.97
3959;3959;Pix;1;301.88
3960;3960;Dinheiro;1;342.25
3961;3961;Débito;1;1419.01
3962;3962;Boleto;1;742.12
3963;3963;Débito;1;610.33
3964;3964;Boleto;1;1300.24
3965;3965;Pix;1;922.15
3966;3966;Crédito;1;265.07
3967;3967;Dinheiro;1;129.82
3968;3968;Dinheiro;1;361.49
3969;3969;Débito;1;165.58
3970;3970;Crédito;2;257.04
3971;3971;Boleto;1;213.1
3972;3972;Pix;1;97.96
3973;3973;Débito;1;715.59
3974;3974;Débito;1;712.86
3975;3975;Dinheiro;1;273.66
3976;3976;Dinheiro;1;875.28
3977;3977;Crédito;3;954.7
3978;3978;Boleto;1;642.36
3979;3979;Pix;1;195.42
3980;3980;Boleto;1;570.29
3981;3981;Boleto;1;253.6
3982;3982;Dinheiro;1;1684.82
3983;3983;Boleto;1;519.28
3984;3984;Dinheiro;1;357.56
3985;3985;Pix;1;1076.44
3986;3986;Dinheiro;1;2287.35
3987;3987;Débito;1;864.63
3988;3988;Boleto;1;190.67
3989;3989;Débito;1;3104.83
3990;3990;Pix;1;659.56
3991;3991;Boleto;1;735.51
3992;3992;Débito;1;72.07
3993;3993;Débito;1;699.75
3994;3994;Boleto;1;480.46
3995;3995;Débito;1;56.13
3996;3996;Boleto;1;733.04
3997;3997;Crédito;4;1901.26
3998;3998;Crédito;4;1679.4
3999;3999;Boleto;1;741.2
4000;4000;Débito;1;371.79
4001;4001;Débito;1;605.66
4002;4002;Débito;1;970.68
4003;4003;Pix;1;700.37
4004;4004;Débito;1;722.98
4005;4005;Crédito;2;2941.42
4006;4006;Dinheiro;1;695.0
4007;4007;Boleto;1;129.82
4008;4008;Boleto;1;507.1
4009;4009;Pix;1;1824.04
4010;4010;Dinheiro;1;443.44
4011;4011;Boleto;1;224.32
4012;4012;Pix;1;427.07
4013;4013;Dinheiro;1;124.43
4014;4014;Dinheiro;1;1737.42
4015;4015;Dinheiro;1;593.7
4016;4016;Dinheiro;1;1737.59
4017;4017;Boleto;1;647.98
4018;4018;Crédito;3;1394.8
4019;4019;Boleto;1;1173.74
4020;4020;Dinheiro;1;1889.32
4021;4021;Pix;1;3049.8
4022;4022;Pix;1;331.9
4023;4023;Boleto;1;646.68
4024;4024;Débito;1;464.07
4025;4025;Dinheiro;1;671.14
4026;4026;Pix;1;1400.74
4027;4027;Pix;1;610.33
4028;4028;Boleto;1;339.07
4029;4029;Pix;1;2206.53
4030;4030;Boleto;1;466.98
4031;4031;Dinheiro;1;593.7
4032;4032;Pix;1;140.74
4033;4033;Débito;1;691.46
4034;4034;Crédito;2;353.2
4035;4035;Débito;1;591.1
4036;4036;Pix;1;187.14
4037;4037;Débito;1;1143.14
4038;4038;Crédito;2;702.03
4039;4039;Dinheiro;1;753.84
4040;4040;Pix;1;134.96
4041;4041;Pix;1;106.85
4042;4042;Pix;1;940.12
4043;4043;Boleto;1;576.13
4044;4044;Débito;1;2615.25
4045;4045;Boleto;1;1272.94
4046;4046;Boleto;1;1172.86
4047;4047;Dinheiro;1;524.4
4048;4048;Pix;1;2065.42
4049;4049;Boleto;1;1170.22
4050;4050;Dinheiro;1;967.22
4051;4051;Pix;1;715.59
4052;4052;Crédito;1;490.53
4053;4053;Crédito;1;1141.97
4054;4054;Pix;1;529.71
4055;4055;Boleto;1;111.54
4056;4056;Dinheiro;1;1790.18
4057;4057;Débito;1;566.07
4058;4058;Dinheiro;1;2487.8
4059;4059;Dinheiro;1;886.88
4060;4060;Pix;1;421.81
4061;4061;Crédito;2;44.42
4062;4062;Crédito;1;52.32
4063;4063;Boleto;1;2668.32
4064;4064;Boleto;1;392.72
4065;4065;Dinheiro;1;749.88
4066;4066;Dinheiro;1;295.72
4067;4067;Pix;1;494.45
4068;4068;Pix;1;598.77
4069;4069;Débito;1;203.45
4070;4070;Pix;1;4479.95
4071;4071;Boleto;1;380.62
4072;4072;Dinheiro;1;87.96
4073;4073;Pix;1;912.02
4074;4074;Pix;1;775.86
4075;4075;Crédito;1;411.53
4076;4076;Pix;1;2101.11
4077;4077;Dinheiro;1;339.42
4078;4078;Pix;1;324.39
4079;4079;Crédito;3;588.57
4080;4080;Boleto;1;3382.0
4081;4081;Dinheiro;1;377.13
4082;4082;Dinheiro;1;374.94
4083;4083;Boleto;1;833.2
4084;4084;Boleto;1;72.07
4085;4085;Dinheiro;1;715.59
4086;4086;Débito;1;135.94
4087;4087;Crédito;1;1347.98
4088;4088;Crédito;2;461.05
4089;4089;Boleto;1;1648.17
4090;4090;Débito;1;1408.34
4091;4091;Pix;1;792.93
4092;4092;Boleto;1;464.07
4093;4093;Débito;1;141.29
4094;4094;Crédito;2;1250.37
4095;4095;Crédito;6;733.04
4096;4096;Dinheiro;1;263.63
4097;4097;Débito;1;1031.73
4098;4098;Crédito;1;4105.57
4099;4099;Crédito;1;203.45
4100;4100;Pix;1;462.67
4101;4101;Boleto;1;808.81
4102;4102;Dinheiro;1;153.11
4103;4103;Débito;1;99.04
4104;4104;Débito;1;842.41
4105;4105;Pix;1;457.49
4106;4106;Débito;1;700.37
4107;4107;Débito;1;3009.95
4108;4108;Boleto;1;1443.48
4109;4109;Pix;1;158.33
4110;4110;Boleto;1;545.26
4111;4111;Débito;1;78.65
4112;4112;Pix;1;704.17
4113;4113;Boleto;1;87.32
4114;4114;Débito;1;1717.07
4115;4115;Dinheiro;1;561.62
4116;4116;Dinheiro;1;761.59
4117;4117;Dinheiro;1;667.08
4118;4118;Boleto;1;735.51
4119;4119;Crédito;2;397.27
4120;4120;Boleto;1;1185.92
4121;4121;Boleto;1;1152.26
4122;4122;Pix;1;357.56
4123;4123;Dinheiro;1;224.43
4124;4124;Crédito;3;2830.35
4125;4125;Crédito;6;308.17
4126;4126;Boleto;1;564.89
4127;4127;Crédito;1;762.45
4128;4128;Pix;1;388.26
4129;4129;Crédito;1;133.86
4130;4130;Débito;1;1427.31
4131;4131;Débito;1;416.6
4132;4132;Pix;1;464.07
4133;4133;Boleto;1;217.7
4134;4134;Crédito;4;219.84
4135;4135;Crédito;1;1143.14
4136;4136;Pix;1;88.38
4137;4137;Débito;1;253.6
4138;4138;Dinheiro;1;405.76
4139;4139;Débito;1;412.52
4140;4140;Pix;1;218.3
4141;4141;Boleto;1;481.16
4142;4142;Dinheiro;1;2830.35
4143;4143;Dinheiro;1;128.4
4144;4144;Dinheiro;1;482.84
4145;4145;Crédito;2;453.76
4146;4146;Pix;1;3088.8
4147;4147;Pix;1;2003.05
4148;4148;Pix;1;148.73
4149;4149;Pix;1;220.1
4150;4150;Dinheiro;1;716.79
4151;4151;Crédito;1;67.48
4152;4152;Pix;1;263.63
4153;4153;Débito;1;521.92
4154;4154;Boleto;1;1677.42
4155;4155;Débito;1;700.78
4156;4156;Dinheiro;1;2106.09
4157;4157;Crédito;1;44.06
4158;4158;Boleto;1;792.93
4159;4159;Dinheiro;1;928.56
4160;4160;Dinheiro;1;27.05
4161;4161;Pix;1;475.77
4162;4162;Dinheiro;1;244.27
